 Point_source              SWAT+ Jun 17 2024        MODULAR Rev 2024.61.0                                 
   jday   mon   day    yr   unit  gis_id  name                    in_sed         out_sed        fp_dep         ch_dep        bank_ero        bed_ero         in_no3        in_orgn        out_no3       out_orgn         fp_no3        bank_no3       bed_no3        fp_orgn        ch_orgn        bank_orgn      bed_orgn       in_solp        in_orgp        out_solp       out_orgp       fp_solp        bank_solp      bed_solp       fp_orgp        ch_orgp        bank_orgp      bed_orgp       no3_orgn       solp_orgp      
                                                                    tons            tons          tons           tons            tons           tons           tons           tons           tons          tons           tons           tons           tons           tons            tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons           tons         
     1     1     1  2025     310     311  cha311               0.1076E-08     0.1071E-08     0.0000E+00     0.4505E-11     0.0000E+00     0.0000E+00     0.1763E-01     0.3016E-08     0.1763E-01     0.3010E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6315E-11     0.0000E+00     0.0000E+00     0.1079E-03     0.9049E-08     0.1079E-03     0.9030E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1894E-10     0.0000E+00     0.0000E+00     0.3599E-04     0.2203E-06
     1     1     1  2025     311     312  cha312               0.4918E-03     0.4460E-02     0.0000E+00     0.1548E-05     0.3970E-02     0.0000E+00     0.1311E-01     0.2439E-02     0.1311E-01     0.2435E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3838E-05     0.0000E+00     0.0000E+00     0.2156E-02     0.3538E-03     0.2156E-02     0.3532E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5567E-06     0.0000E+00     0.0000E+00     0.1735E-04     0.2854E-05
     1     1     1  2025     312     313  cha313               0.3753E-03     0.2372E-02     0.0000E+00     0.4533E-06     0.1998E-02     0.0000E+00     0.9436E-02     0.1961E-02     0.9436E-02     0.1959E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1184E-05     0.0000E+00     0.0000E+00     0.1378E-02     0.2821E-03     0.1378E-02     0.2819E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1704E-06     0.0000E+00     0.0000E+00     0.4482E-05     0.6543E-06
     1     1     1  2025     313     314  cha314               0.9635E-09     0.1240E-02     0.0000E+00     0.8378E-12     0.1240E-02     0.0000E+00     0.5602E-02     0.1129E-08     0.5602E-02     0.1129E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4910E-12     0.0000E+00     0.0000E+00     0.2695E-04     0.3388E-08     0.2695E-04     0.3387E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1473E-11     0.0000E+00     0.0000E+00     0.1661E-05     0.7990E-08
     1     1     1  2025     314     315  cha315               0.4077E-02     0.4073E-02     0.0000E+00     0.4167E-05     0.0000E+00     0.0000E+00     0.1108E-01     0.2555E-08     0.1108E-01     0.2553E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1305E-11     0.0000E+00     0.0000E+00     0.6098E-03     0.7664E-08     0.6098E-03     0.7660E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3916E-11     0.0000E+00     0.0000E+00     0.5358E-05     0.2949E-06
     1     1     1  2025     315     316  cha316               0.9961E-09     0.4278E-02     0.0000E+00     0.2522E-11     0.4278E-02     0.0000E+00     0.2759E-01     0.1620E-08     0.2759E-01     0.1618E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2052E-11     0.0000E+00     0.0000E+00     0.1620E-08     0.4861E-08     0.1620E-08     0.4855E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6155E-11     0.0000E+00     0.0000E+00     0.2783E-04     0.1634E-11
     1     1     1  2025     316     317  cha317               0.9758E-09     0.5343E-02     0.0000E+00     0.3791E-11     0.5343E-02     0.0000E+00     0.3224E-01     0.1611E-08     0.3224E-01     0.1608E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3130E-11     0.0000E+00     0.0000E+00     0.3524E-03     0.4834E-08     0.3524E-03     0.4824E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9389E-11     0.0000E+00     0.0000E+00     0.5078E-04     0.5550E-06
     1     1     1  2025     317     318  cha318               0.9935E-09     0.4448E-02     0.0000E+00     0.2453E-11     0.4448E-02     0.0000E+00     0.3583E-02     0.1628E-08     0.3583E-02     0.1626E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2010E-11     0.0000E+00     0.0000E+00     0.4553E-03     0.4883E-08     0.4553E-03     0.4877E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6029E-11     0.0000E+00     0.0000E+00     0.3503E-05     0.4451E-06
     1     1     1  2025     318     319  cha319               0.1114E-08     0.1108E-08     0.0000E+00     0.5810E-11     0.0000E+00     0.0000E+00     0.9210E-01     0.4437E-08     0.9210E-01     0.4425E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1157E-10     0.0000E+00     0.0000E+00     0.4437E-08     0.1331E-07     0.4437E-08     0.1328E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3472E-10     0.0000E+00     0.0000E+00     0.2755E-03     0.1327E-10
     1     1     1  2025     319     320  cha320               0.1312E-08     0.1312E-08     0.0000E+00     0.1726E-12     0.0000E+00     0.0000E+00     0.1156E-02     0.1632E-08     0.1156E-02     0.1632E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1074E-12     0.0000E+00     0.0000E+00     0.2356E-03     0.4895E-08     0.2356E-03     0.4895E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3221E-12     0.0000E+00     0.0000E+00     0.5675E-07     0.1157E-07
     1     1     1  2025     320     321  cha321               0.9491E-09     0.8170E-03     0.0000E+00     0.5265E-12     0.8170E-03     0.0000E+00     0.3583E-02     0.9757E-09     0.3583E-02     0.9754E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2706E-12     0.0000E+00     0.0000E+00     0.1722E-04     0.2927E-08     0.1722E-04     0.2926E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8118E-12     0.0000E+00     0.0000E+00     0.6375E-06     0.3063E-08
     1     1     1  2025     321     322  cha322               0.1012E+00     0.8004E-01     0.2057E-01     0.6157E-03     0.0000E+00     0.0000E+00     0.6038E-01     0.3955E+00     0.4811E-01     0.3540E+00     0.1227E-01     0.0000E+00     0.0000E+00     0.4019E-01     0.1356E-02     0.0000E+00     0.0000E+00     0.1795E-01     0.6540E-01     0.1431E-01     0.5853E-01     0.3648E-02     0.0000E+00     0.0000E+00     0.6645E-02     0.2243E-03     0.0000E+00     0.0000E+00     0.1631E-03     0.4851E-04
     1     1     1  2025     322     323  cha323               0.1025E-08     0.2791E-02     0.0000E+00     0.2193E-11     0.2791E-02     0.0000E+00     0.3353E-02     0.1021E-08     0.3353E-02     0.1020E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1092E-11     0.0000E+00     0.0000E+00     0.2062E-03     0.3062E-08     0.2062E-03     0.3059E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3276E-11     0.0000E+00     0.0000E+00     0.2445E-05     0.1503E-06
     1     1     1  2025     323     324  cha324               0.9856E-09     0.1287E-02     0.0000E+00     0.7898E-12     0.1287E-02     0.0000E+00     0.7461E-02     0.1448E-08     0.7461E-02     0.1447E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5801E-12     0.0000E+00     0.0000E+00     0.3718E-03     0.4344E-08     0.3718E-03     0.4342E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1740E-11     0.0000E+00     0.0000E+00     0.2195E-05     0.1094E-06
     1     1     1  2025     324     325  cha325               0.9644E-09     0.1777E-02     0.0000E+00     0.1477E-11     0.1777E-02     0.0000E+00     0.2666E-02     0.1150E-08     0.2666E-02     0.1149E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8808E-12     0.0000E+00     0.0000E+00     0.4153E-03     0.3450E-08     0.4153E-03     0.3447E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2642E-11     0.0000E+00     0.0000E+00     0.1394E-05     0.2172E-06
     1     1     1  2025     325     326  cha326               0.1123E-08     0.1119E-08     0.0000E+00     0.3804E-11     0.0000E+00     0.0000E+00     0.2922E-01     0.4387E-08     0.2922E-01     0.4380E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7431E-11     0.0000E+00     0.0000E+00     0.1339E-03     0.1316E-07     0.1339E-03     0.1314E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2229E-10     0.0000E+00     0.0000E+00     0.5478E-04     0.2509E-06
     1     1     1  2025     326     327  cha327               0.3252E-03     0.1923E-02     0.0000E+00     0.5221E-06     0.1598E-02     0.0000E+00     0.8364E-02     0.1133E-02     0.8364E-02     0.1132E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9093E-06     0.0000E+00     0.0000E+00     0.1447E-02     0.1751E-03     0.1447E-02     0.1750E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1406E-06     0.0000E+00     0.0000E+00     0.4609E-05     0.7975E-06
     1     1     1  2025     327     328  cha328               0.7528E-03     0.3700E-02     0.0000E+00     0.1199E-05     0.2948E-02     0.0000E+00     0.1665E-01     0.2622E-02     0.1665E-01     0.2620E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2089E-05     0.0000E+00     0.0000E+00     0.2700E-02     0.4054E-03     0.2700E-02     0.4051E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3229E-06     0.0000E+00     0.0000E+00     0.9682E-05     0.1571E-05
     1     1     1  2025     328     329  cha329               0.9503E-09     0.1320E-02     0.0000E+00     0.4366E-12     0.1320E-02     0.0000E+00     0.8402E-02     0.9854E-09     0.8402E-02     0.9852E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2264E-12     0.0000E+00     0.0000E+00     0.9854E-09     0.2956E-08     0.9854E-09     0.2956E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6791E-12     0.0000E+00     0.0000E+00     0.1265E-05     0.1484E-12
     1     1     1  2025     329     330  cha330               0.1121E-02     0.4216E-02     0.0000E+00     0.1815E-05     0.3096E-02     0.0000E+00     0.2243E-01     0.3907E-02     0.2243E-01     0.3903E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3162E-05     0.0000E+00     0.0000E+00     0.4186E-02     0.6039E-03     0.4186E-02     0.6034E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.4888E-06     0.0000E+00     0.0000E+00     0.1538E-04     0.2870E-05
     1     1     1  2025     330     331  cha331               0.1161E-08     0.6852E-03     0.0000E+00     0.8111E-12     0.6852E-03     0.0000E+00     0.1965E-02     0.9136E-09     0.1965E-02     0.9132E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3192E-12     0.0000E+00     0.0000E+00     0.3346E-03     0.2741E-08     0.3346E-03     0.2740E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9576E-12     0.0000E+00     0.0000E+00     0.4218E-06     0.7179E-07
     1     1     1  2025     331     332  cha332               0.3564E+01     0.3583E+01     0.0000E+00     0.2885E-02     0.2133E-01     0.0000E+00     0.5279E-01     0.1635E+02     0.5279E-01     0.1634E+02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.6616E-02     0.0000E+00     0.0000E+00     0.1409E-01     0.2568E+01     0.1409E-01     0.2567E+01     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1039E-02     0.0000E+00     0.0000E+00     0.1946E-04     0.5193E-05
     1     1     1  2025     332     333  cha333               0.7516E-03     0.5075E-02     0.0000E+00     0.8705E-06     0.4324E-02     0.0000E+00     0.1732E-01     0.2618E-02     0.1732E-01     0.2617E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1516E-05     0.0000E+00     0.0000E+00     0.3017E-02     0.4047E-03     0.3017E-02     0.4045E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2344E-06     0.0000E+00     0.0000E+00     0.7446E-05     0.1297E-05
     1     1     1  2025     333     334  cha334               0.2927E-03     0.1356E-02     0.0000E+00     0.3357E-06     0.1063E-02     0.0000E+00     0.6686E-02     0.1529E-02     0.6686E-02     0.1528E-02     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.8769E-06     0.0000E+00     0.0000E+00     0.9317E-03     0.2200E-03     0.9317E-03     0.2199E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1262E-06     0.0000E+00     0.0000E+00     0.2665E-05     0.3714E-06
     1     1     1  2025     334     335  cha335               0.2757E-03     0.9842E-03     0.0000E+00     0.5387E-07     0.7085E-03     0.0000E+00     0.6760E-02     0.9604E-03     0.6760E-02     0.9603E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9382E-07     0.0000E+00     0.0000E+00     0.1241E-02     0.1485E-03     0.1241E-02     0.1484E-03     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1450E-07     0.0000E+00     0.0000E+00     0.3884E-06     0.7131E-07
     1     1     1  2025     335     336  cha336               0.2027E-02     0.2027E-02     0.0000E+00     0.7092E-07     0.0000E+00     0.0000E+00     0.8810E-01     0.9740E-08     0.8810E-01     0.9740E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.1704E-12     0.0000E+00     0.0000E+00     0.2365E-02     0.2922E-07     0.2365E-02     0.2922E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.5112E-12     0.0000E+00     0.0000E+00     0.2332E-05     0.6260E-07
     1     1     1  2025     336     337  cha337               0.9692E-09     0.4735E-02     0.0000E+00     0.1550E-11     0.4735E-02     0.0000E+00     0.3451E-02     0.1226E-08     0.3451E-02     0.1225E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9801E-12     0.0000E+00     0.0000E+00     0.1226E-08     0.3678E-08     0.1226E-08     0.3675E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2940E-11     0.0000E+00     0.0000E+00     0.1960E-05     0.6964E-12
     1     1     1  2025     337     338  cha338               0.1209E-08     0.1202E-08     0.0000E+00     0.7219E-11     0.0000E+00     0.0000E+00     0.8042E-01     0.8736E-08     0.8042E-01     0.8710E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.2608E-10     0.0000E+00     0.0000E+00     0.2365E-02     0.2621E-07     0.2365E-02     0.2613E-07     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.7824E-10     0.0000E+00     0.0000E+00     0.3431E-03     0.1009E-04
     1     1     1  2025     338     339  cha339               0.5677E-01     0.3486E-01     0.1598E-01     0.5927E-02     0.0000E+00     0.0000E+00     0.6999E-02     0.1976E+00     0.5028E-02     0.1574E+00     0.1970E-02     0.0000E+00     0.0000E+00     0.2781E-01     0.1233E-01     0.0000E+00     0.0000E+00     0.6830E-03     0.3142E-01     0.4907E-03     0.2504E-01     0.1923E-03     0.0000E+00     0.0000E+00     0.4423E-02     0.1962E-02     0.0000E+00     0.0000E+00     0.2188E-03     0.2135E-04
     1     1     1  2025     339     340  cha340               0.6095E-01     0.3583E-01     0.2082E-01     0.4301E-02     0.0000E+00     0.0000E+00     0.1027E-01     0.2121E+00     0.6759E-02     0.1665E+00     0.3507E-02     0.0000E+00     0.0000E+00     0.3624E-01     0.9426E-02     0.0000E+00     0.0000E+00     0.1278E-02     0.3374E-01     0.8415E-03     0.2648E-01     0.4367E-03     0.0000E+00     0.0000E+00     0.5763E-02     0.1499E-02     0.0000E+00     0.0000E+00     0.2151E-03     0.2679E-04
     1     1     1  2025     340     341  cha341               0.9505E-09     0.2027E-02     0.0000E+00     0.5736E-12     0.2027E-02     0.0000E+00     0.6731E-02     0.9971E-09     0.6731E-02     0.9968E-09     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.3009E-12     0.0000E+00     0.0000E+00     0.9971E-09     0.2991E-08     0.9971E-09     0.2991E-08     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     0.9027E-12     0.0000E+00     0.0000E+00     0.1319E-05     0.1954E-12
